,link,name,cost_text,coordinates,rooms,external_information,desc,bedroom,bathroom,parking,weekly_rent,postcode,bond
905,https://www.domain.com.au/5-woodland-way-fingal-vic-3939-16022366,5 Woodland Way Fingal VIC 3939,$800 per week unfurnished,"[-38.4096896, 144.8544938]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Thursday, 1st September 2022Bond $3200"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,,3939,3200.0
906,https://www.domain.com.au/upstairs-173-brunswick-street-fitzroy-vic-3065-16036880, Upstairs 173 Brunswick Street Fitzroy VIC 3065,$795.00,"[-37.7974551, 144.9804594]","[['3 Beds'], ['1 Bath'], []]",Date Available: Available NowBond $3454," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,1,0,795.0,3065,3454.0
907,https://www.domain.com.au/6-148a-barkly-street-fitzroy-north-vic-3068-15996156,6/148A Barkly Street Fitzroy North VIC 3068,$795.00,"[-37.779039, 144.983515]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3454," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,1,795.0,3068,3454.0
908,https://www.domain.com.au/117-rowe-street-fitzroy-north-vic-3068-16042149,117 Rowe Street Fitzroy North VIC 3068,$800.00,"[-37.7848882, 144.9909059]","[['3 Beds'], ['1 Bath'], []]",Date Available: Available NowBond $3476,** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,3,1,0,800.0,3068,3476.0
909,https://www.domain.com.au/41-nursery-avenue-frankston-vic-3199-16030434,41 Nursery Avenue Frankston VIC 3199,$799 PER WEEK,"[-38.1492097, 145.1450204]","[['5 Beds'], ['2 Baths'], ['4 Parking']]",Date Available: Available NowBond $3000," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",5,2,4,,3199,3000.0
910,https://www.domain.com.au/3-114-yarra-street-geelong-vic-3220-15837681,3/114 Yarra Street Geelong VIC 3220,$800 per week,"[-38.15118349999999, 144.3614269]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3466," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,,3220,3466.0
911,https://www.domain.com.au/8-gillies-st-hampton-vic-3188-16059303,8 Gillies St Hampton VIC 3188,$800.00,"[-37.9406337, 145.0069923]","[['3 Beds'], ['1 Bath'], ['2 Parking']]","Available from Friday, 23rd September 2022Bond $3476",Molly Rogerson,3,1,2,800.0,3188,3476.0
912,https://www.domain.com.au/11-tweed-street-highett-vic-3190-16050441,11 Tweed Street Highett VIC 3190,$795.00,"[-37.9461668, 145.0294217]","[['5 Beds'], ['3 Baths'], ['2 Parking']]","Available from Thursday, 27th October 2022Bond $3454",Stephanie Hume,5,3,2,795.0,3190,3454.0
913,https://www.domain.com.au/62-daly-boulevard-highton-vic-3216-16048714,62 Daly Boulevard Highton VIC 3216,$800pw *BILLS & FURNTITURE INC*,"[-38.1976013, 144.3080163]","[['6 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 30th September 2022Bond $3476"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",6,2,2,,3216,3476.0
914,https://www.domain.com.au/2-88-beatty-street-ivanhoe-vic-3079-16058584,2/88 Beatty Street Ivanhoe VIC 3079,$800pw/$3476pcm,"[-37.75830819999999, 145.0344163]","[['4 Beds'], ['3 Baths'], ['2 Parking']]","Available from Friday, 16th September 2022Bond $3476"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,2,3476.0,3079,3476.0
915,https://www.domain.com.au/5a-shrewsbury-street-malvern-east-vic-3145-15004160,5a Shrewsbury Street Malvern East VIC 3145,$800 per week,"[-37.8788544, 145.0874534]","[['4 Beds'], ['3 Baths'], ['3 Parking']]",Date Available: Available NowBond $3476,"APPLICATION APPROVED // DEPOSIT PAID This modern and spacious townhouse is set in a prime location within close proximity to Chadstone Shopping Centre, walking distance to Holmesglen train station, easy access to Monash Freeway and local parks. With stylish floorboards throughout the downstairs level you are immediately greeted with a sense of style and space as you walk through the entry hall and",4,3,3,,3145,3476.0
916,https://www.domain.com.au/24-chicago-st-maribyrnong-vic-3032-15683207,24 Chicago St Maribyrnong VIC 3032,$800 per week,"[-37.76603, 144.887887]","[['4 Beds'], ['3 Baths'], ['1 Parking']]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,1,,3032,3476.0
917,https://www.domain.com.au/72-283-spring-street-melbourne-vic-3000-16033325,72/283 Spring Street Melbourne VIC 3000,$800 pw,"[-37.8081498, 144.9712082]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3476,"Offering breathtaking, heritage-listed views out to the Carlton Gardens and Royal Exhibition Building and with style and space in abundance, this spectacular family-sized apartment is in a class of its own. A neutral palette of quality finishes including polished timber flooring and marble benchtops provide the very best in luxury CBD living. The sweeping open plan living and dining room open out",3,2,1,,3000,3476.0
918,https://www.domain.com.au/5612-370-queen-street-melbourne-vic-3000-15303659,5612/370 Queen Street Melbourne VIC 3000,$800/w Unfurnished,"[-37.8101314, 144.9587648]","[['2 Beds'], ['2 Baths'], []]","Available from Thursday, 1st September 2022Bond $3476"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3476.0
919,https://www.domain.com.au/5313-228-la-trobe-street-melbourne-vic-3000-15329783,5313/228 La Trobe Street Melbourne VIC 3000,$800 **Level 53 High Level View**,"[-37.8097514, 144.9626141]","[['2 Beds'], ['1 Bath'], []]","Available from Thursday, 15th September 2022Bond $3476"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,1,0,,3000,3476.0
920,https://www.domain.com.au/3502-318-russell-street-melbourne-vic-3000-16037333,3502/318 Russell Street Melbourne VIC 3000,$800 per week,"[-37.8091709, 144.966801]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3976," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3976.0
921,https://www.domain.com.au/5008-639-little-lonsdale-street-melbourne-vic-3000-16051266,5008/639 Little lonsdale street Melbourne VIC 3000,$800 per week,"[-37.8141942, 144.9521662]","[['2 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,1,,3000,3476.0
922,https://www.domain.com.au/503-8-bowen-crescent-melbourne-vic-3004-16062867,503/8 Bowen Crescent Melbourne VIC 3004,800,"[-37.8354199, 144.9725792]","[['3 Beds'], ['2 Baths'], ['1 Parking'], []]","Available from Monday, 12th September 2022Bond $3476Land area 104m²",Kelsey Proskewitz,3,2,1,,3004,3476.0
923,https://www.domain.com.au/2802-160-spencer-street-melbourne-vic-3000-14968501,2802/160 Spencer Street Melbourne VIC 3000,$800 per week,"[-37.8172652, 144.953648]","[['2 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3477,"Welcome to your exclusive opportunity to reside in the established ""Premier"" building.",2,2,1,,3000,3477.0
924,https://www.domain.com.au/2514-250-elizabeth-street-melbourne-vic-3000-16013303,2514/250 Elizabeth Street Melbourne VIC 3000,$800 pw,"[-37.812564, 144.9628184]","[['2 Beds'], ['1 Bath'], ['2 Parking']]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,1,2,,3000,3476.0
925,https://www.domain.com.au/1003-29-market-street-melbourne-vic-3000-11719913,1003/29 Market Street Melbourne VIC 3000,$800 per week,"[-37.8186838, 144.9604134]","[['2 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3476,Apartment 1003,2,2,1,,3000,3476.0
926,https://www.domain.com.au/1502-157-a-beckett-street-melbourne-vic-3000-15138686,1502/157 A'Beckett Street Melbourne VIC 3000,$800/W Furnished,"[-37.8099156, 144.9591846]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3476.0
927,https://www.domain.com.au/5605-560-lonsdale-street-melbourne-vic-3000-16038108,5605/560 Lonsdale Street Melbourne VIC 3000,$800.00,"[-37.8140313, 144.9556025]","[['2 Beds'], ['2 Baths'], ['1 Parking']]","Available from Friday, 30th September 2022Bond $3467"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,1,800.0,3000,3467.0
928,https://www.domain.com.au/478-st-kilda-road-melbourne-vic-3004-13068501,478 St Kilda Road Melbourne VIC 3004,$800,"[-37.8425885, 144.9770385]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3476Internal area 104m²,*** CONTACT LIONNA ON 0421926128 ON DAY OF SCHEDULED INSPECTION TO GAIN ACCESS TO THE APARTMENT WHEN YOU ARRIVED AT THE BUILDING FOYER*** ,3,2,1,,3004,3476.0
929,https://www.domain.com.au/106-dominion-road-mount-martha-vic-3934-15940703,106 Dominion Road Mount Martha VIC 3934,$795 per week,"[-38.2724048, 145.0247502]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3455," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,,3934,3455.0
930,https://www.domain.com.au/9b-fernery-grove-newtown-vic-3220-16028763,9B Fernery Grove Newtown VIC 3220,$800.00,"[-38.150523, 144.3355048]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Monday, 19th September 2022Bond $3476",Nathan Ricardo,3,2,2,800.0,3220,3476.0
931,https://www.domain.com.au/14-christmas-street-northcote-vic-3070-16031347,14 Christmas Street Northcote VIC 3070,795 per week,"[-37.766279, 145.0063897]","[['3 Beds'], ['1 Bath'], []]",Date Available: Available NowBond $3445,"This elegantly renovated Victorian terrace home ticks all the boxes, nestled in a premier tree-lined street of Northcote it is only a hop, skip and jump to All Nations Park, Northcote Plaza and all the cafes, bars and shops along the ever popular High Street. 
This fully renovated home comprises of three large bedrooms, ducted heating and split system cooling, with luxury fixtures and fittings in",3,1,0,,3070,3445.0
932,https://www.domain.com.au/2-langwells-parade-northcote-vic-3070-16012456,2 Langwells Parade Northcote VIC 3070,$800 PW / $3476 PCM,"[-37.76723399999999, 145.000761]","[['3 Beds'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,1,1,3476.0,3070,3476.0
933,https://www.domain.com.au/80-bastings-street-northcote-vic-3070-16035582,80 Bastings Street Northcote VIC 3070,$800 PW / $3476 PCM,"[-37.7749002, 145.0050984]","[['4 Beds'], ['1 Bath'], ['1 Parking']]",Date Available: Available NowBond $3476," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,1,1,3476.0,3070,3476.0
934,https://www.domain.com.au/3-14-macrina-street-oakleigh-east-vic-3166-16002143,3/14 Macrina Street Oakleigh East VIC 3166,$800,"[-37.8992087, 145.1151299]","[['4 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $3476,"Set behind an imposing facade, this stylish and low maintenance luxury town residence has arrived in one of Oakleigh East's most sought after pockets- near Monash University, with an array of public transport available nearby.
Featuring master bedroom downstairs with two way en-suite, additional three bedrooms upstairs all with built in robes, second bathroom and lock up garage.
Other features",4,3,2,,3166,3476.0
935,https://www.domain.com.au/24-wetland-drive-patterson-lakes-vic-3197-16036211,24 Wetland Drive Patterson Lakes VIC 3197,$795.00,"[-38.060544, 145.1402779]","[['4 Beds'], ['2 Baths'], ['4 Parking']]","Available from Saturday, 10th September 2022Bond $3454",Kelly Amor,4,2,4,795.0,3197,3454.0
936,https://www.domain.com.au/164-yan-yean-road-plenty-vic-3090-15983975,164 Yan Yean Road Plenty VIC 3090,$800 pw/ $3476 per calendar month,"[-37.6658007, 145.1254061]","[['5 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3476,IMPORTANT: You must register for the inspection to ensure you are notified of any changes to the inspection.,5,2,0,3476.0,3090,3476.0
937,https://www.domain.com.au/6-tomkins-road-port-melbourne-vic-3207-16039562,6 Tomkins Road Port Melbourne VIC 3207,$800.00,"[-37.8286796, 144.9426648]","[['3 Beds'], ['3 Baths'], ['2 Parking']]","Available from Thursday, 6th October 2022Bond $3389"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,3,2,800.0,3207,3389.0
938,https://www.domain.com.au/4-42-princes-street-port-melbourne-vic-3207-16043329,4/42 Princes Street Port Melbourne VIC 3207,$800.00,"[-37.840685, 144.935477]","[['2 Beds'], ['1 Bath'], ['1 Parking']]","Available from Monday, 12th September 2022Bond $3477",Annie Gillan,2,1,1,800.0,3207,3477.0
